NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,NPI Deactivation Reason Code,NPI Deactivation Date,NPI Reactivation Date,Healthcare Provider Taxonomy Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Primary Taxonomy Switch_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Primary Taxonomy Switch_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Primary Taxonomy Switch_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Primary Taxonomy Switch_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Primary Taxonomy Switch_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Primary Taxonomy Switch_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Primary Taxonomy Switch_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Primary Taxonomy Switch_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Primary Taxonomy Switch_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Primary Taxonomy Switch_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Primary Taxonomy Switch_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Primary Taxonomy Switch_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Primary Taxonomy Switch_14,Healthcare Provider Taxonomy Code_15,Healthcare Provider Primary Taxonomy Switch_15
1043678931,2,NATURAL BALANCE ORTHOTICS,1864 JOHNS DR,GLENVIEW,IL,600251657,8477297923,,,,213E00000X,N,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1437219078,2,"ORTHOTIC AND PROSTHETIC LAB, INC.",6 EMERALD TER,SWANSEA,IL,622262312,6182354864,,,,332B00000X,N,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1942732714,2,"PROSTHETICS & ORTHOTICS CLINIC, LLC",452 N MCLEAN BLVD STE 101,ELGIN,IL,601233273,2242387470,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366976243,2,"UNITED MEDICAL MARKET, INC",1930 W ESTES AVE,CHICAGO,IL,606262363,7735996900,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1922172881,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,404 RUSHING DR,HERRIN,IL,629483762,6189971451,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1376628909,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC.",307 N 36TH ST STE 205,QUINCY,IL,623013760,2172223680,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1477069607,2,GITELIS ORTHOPEDICS LTD,1800 MCDONOUGH RD STE 202,HOFFMAN ESTATES,IL,601924565,8478077770,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578923983,2,"ULTRAFLEX SYSTEMS, INC.",1600 GOLF RD,ROLLING MEADOWS,IL,600084263,2194130568,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447362694,2,"HANGER PROSTHETICS & ORTHOTICS EAST, INC",7 BRONZE POINTE S STE A,SWANSEA,IL,622268308,6182227032,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1588738439,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,300 VILLAGE GRN STE 205,LINCOLNSHIRE,IL,60069,8474788154,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1851677199,2,"OPTECH ORTHOTICS & PROSTHETICS SERVICES, LTD",119 E COURT ST,KANKAKEE,IL,60901,8159328564,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477839710,2,OPTECH ORTHOTICS & PROSTHETICS SERVICES LTD.,121 SPRINGFIELD AVE,JOLIET,IL,60435,8157419700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689801680,2,BRACEMAN P&O INC.,2830 W. CERMAK RD.,CHICAGO,IL,60623,8477366686,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1760418099,2,"HAGOPIAN SHOES, LLC",48 E FERGUSON AVE,WOOD RIVER,IL,62095,6182540276,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851389449,2,PROSTHETIC ORTHOTIC SPECIALIST INC,701 NE JEFFERSON AVE,PEORIA,IL,61603,3096889549,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710118864,2,PROSTHETIC ORTHOTIC SPECIALIST INC,3030 N WOODFORD ST,DECATUR,IL,62526,2178726150,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194058123,2,QUAD CITY PROSTHETIC INC,520 VALLEY VIEW DR,MOLINE,IL,61265,3097626435,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952634982,2,QUAD CITY PROSTHETIC INC,1222 SHOOTING PARK RD,PERU,IL,61354,8152231781,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215925805,2,QUAD CITY PROSTHETIC INC,4730 44TH ST,ROCK ISLAND,IL,61201,3092830880,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518198662,2,QUAD CITY PROSTHETIC INC,1013 W LORAS DR,FREEPORT,IL,61032,8152662074,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700936234,2,KOEBERS PROSTHETIC & ORTHOTIC LAB INC.,3834 W IRVING PARK RD,CHICAGO,IL,60618,7735397333,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932652567,2,"MD ORTHOTIC & PROSTHETIC LABORATORY, INC.",1514 E 87TH ST LOWR LEVEL,CHICAGO,IL,60619,7737795896,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679625560,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC.",8400 BROOKFIELD AVE,BROOKFIELD,IL,60513,8886352271,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033261912,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC",622 E OGDEN AVE,NAPERVILLE,IL,60563,7083879700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649322512,2,MD ORTHOTIC AND PROSTHETIC LAB,227 N HAMMES AVE,JOLIET,IL,60435,7083879700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699159624,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC.",20060 GOVERNORS DR STE 102,OLYMPIA FIELDS,IL,60461,2197368896,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205988797,2,"MD ORTHOTIC AND PROSTHETIC LABORATORIES, INC",4710 W 95TH ST STE B4,OAK LAWN,IL,60453,7737795896,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710202056,2,"CPO SERVICES, INC",3030 N. WOODFORD STREET,DECATUR,IL,62526,2176190069,,,,335E00000X,N,222Z00000X,N,224P00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1952664385,2,"CPO SERVICES, INC",1521 W WALNUT ST,JACKSONVILLE,IL,62650,2178834960,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811277692,2,"CPO SERVICES, INC",535 ROXBURY RD,ROCKFORD,IL,61107,8154893908,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811986532,2,"CPO SERVICES, INC.",908 N HERSHEY RD STE 1,BLOOMINGTON,IL,61704,3096646930,,,,222Z00000X,N,224P00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1174573307,2,"CPO SERVICES, INC",741 WEST MAIN STREET,PEORIA,IL,61606,3096762276,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639459415,2,"CPO SERVICES, INC",1222 SHOOTING PARK RD,PERU,IL,61354,8152205025,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073849816,2,"CPO SERVICES, INC",2703 MCGRAW DR,BLOOMINGTON,IL,61704,3096762276,,,,224P00000X,N,335E00000X,N,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1962806505,2,"CPO SERVICES, INC.",610 PLAZA DR,SYCAMORE,IL,60178,8158996363,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538544465,2,"CPO SERVICES, INC.",410 E UNIVERSITY AVE STE 105,CHAMPAIGN,IL,61820,2175603030,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578890976,2,"CPO SERVICES, INC",2011 ROCK ST,PERU,IL,61354,8886762276,,,,224P00000X,N,335E00000X,N,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1407182520,2,"SCHECK & SIRESS PROSTHETICS, INC",1611 W HARRISON ST,CHICAGO,IL,60612,8667243251,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1770557670,2,"CAPE PROSTHETICS-ORTHOTICS, INC.",118 AIRWAY DR,MARION,IL,62959,1899397796,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932207529,2,"JUNE R. R. NICHOLS OCULARIST, LTD",1767 E OAKTON ST,DES PLAINES,IL,600182131,8478035050,,,,332B00000X,N,332H00000X,N,335E00000X,N,156FX1700X,Y,,,,,,,,,,,,,,,,,,,,,,
1023590049,2,GITELIS ORTHOPEDICS LTD,27401 W IL ROUTE 22 STE 6,BARRINGTON,IL,600105999,8478077770,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083016752,2,"HANGER PROSTHETICS & ORTHOTICS, INC",211 LANDMARK DR STE A5,NORMAL,IL,617616165,3095852349,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1760439376,2,"GEMA, INC",1525 E 53RD ST STE 716,CHICAGO,IL,606154530,7734932445,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083187819,2,FAIRHAVEN MEDICAL SUPPLY INC.,608 E HAWLEY ST,MUNDELEIN,IL,600601945,8475665801,,,,335E00000X,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295062594,2,"CPO SERVICES, INC",729 BROADWAY ST,QUINCY,IL,623012708,2172218991,,,,224P00000X,N,222Z00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1851409932,2,SRT PROSTHETICS & ORTHOTICS LLC,6475 WASHINGTON ST.,GURNEE,IL,60031,8478550030,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497929434,2,SRT PROSTHETICS & ORTHOTICS LLC,406 N. FRONT ST.,MCHENRY,IL,60050,8156796900,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093271538,2,NATURAL RESEMBLANCE,43 WEDGEWOOD RD,MATTESON,IL,604431077,7085151692,,,,332B00000X,N,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1871951038,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,4315 N. LINCOLN AVENUE,CHICAGO,IL,60618,7736986269,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164080743,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,391 QUADRANGLE DR STE N4,BOLINGBROOK,IL,604403443,7089662850,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649722315,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,17530 KEDZIE AVE,HAZEL CREST,IL,604292004,7089917910,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417515784,2,DIONNE WILLIAMS GROUP,6822 S WOOD ST,CHICAGO,IL,606363337,7734568522,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639564867,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,100 TOWER DR STE 101,BURR RIDGE,IL,605275778,6309860007,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1609429836,2,"GAVIN SCOLIOSIS AND SPINE CENTER, LLC",1010 JORIE BLVD STE 24,OAK BROOK,IL,605234450,6305734424,,,,222Z00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942859558,2,VENUS HAIR LOSS REPLACEMENT CENTER LLC,625 S LINCOLN AVE,O FALLON,IL,622692663,6184016359,,,,224P00000X,N,171R00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1306880414,2,"ROCKFORD ORTHOPEDIC ASSOCIATES, LTD.",324 ROXBURY ROAD,ROCKFORD,IL,611075090,8153989491,,,,207RR0500X,N,207X00000X,N,207XS0106X,N,207XX0005X,N,207XX0801X,N,363A00000X,N,208100000X,N,225100000X,N,2251X0800X,N,225X00000X,N,332B00000X,N,335E00000X,Y,,,,,,
1861035438,2,"ORA ORTHOPEDICS, PC",510 VALLEY VIEW DRIVE,MOLINE,IL,61265,3097623621,,,,207XS0106X,N,363A00000X,N,363L00000X,N,335E00000X,N,207XX0005X,N,213E00000X,N,225100000X,N,225X00000X,N,332B00000X,N,207X00000X,Y,,,,,,,,,,
1780198887,2,"MIOMED ORTHOPAEDICS, INC.",2502 N CLARK ST STE 207,CHICAGO,IL,606141850,7734778991,,,,225000000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1376006734,2,"DAVID ROTTER PROSTHETICS, LTD",121 SPRINGFIELD AVE STE 4,JOLIET,IL,604356545,8157142932,,,,222Z00000X,N,224L00000X,N,224P00000X,N,332BC3200X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,
1730726035,2,THE MADI WAY LLC,11317 W 159TH ST,ORLAND PARK,IL,604675659,7086254180,,,,332B00000X,N,335E00000X,N,332BC3200X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1821186578,2,"BIOMAX REHABILITATION SERVICES, INC",1303 W EVERGREEN AVE,EFFINGHAM,IL,624011619,2173425211,,,,332B00000X,N,332BC3200X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1497735385,2,NEUMANNS HOME MEDICAL EQUIPMENT INC,1177 N HIGHLAND AVE STE 102,AURORA,IL,605062200,6308976444,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1134748767,2,THE WEAVE LUXE BAR,7315 LEMONT RD,DOWNERS GROVE,IL,605163807,6305061551,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245865245,2,ORTHECO LLC,3050 MONTVALE DR STE E,SPRINGFIELD,IL,627044290,3144920080,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013536622,2,ANIMATE PEDORTHICS ORTHOTICS & PROSTHETICS LLC,307 W SAINT PAUL ST,SPRING VALLEY,IL,613621860,3123156584,,,,222Z00000X,N,224L00000X,N,225000000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1265053136,2,DFINED BEAUTY LLC,1507 E 53RD ST # 835,CHICAGO,IL,606154573,4698268700,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871573592,2,RESPONSIVE HOME HEALTH CARE INC,2439 BROADWAY ST,QUINCY,IL,623013257,2172230035,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1194719328,2,NORTHERN PROSTHETICS & ORTHOPEDIC INC,2629 CHARLES ST,ROCKFORD,IL,611081608,8152260444,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396725198,2,CARE MEDICAL SUPPLIES INC,4 CUSUMANO PROFESSIONAL PLAZA DR # 4-A,MOUNT VERNON,IL,628646736,6182444949,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1639159403,2,RESPONSIVE HOME HEALTH CARE INC,901 W MORTON AVE STE 114,JACKSONVILLE,IL,626504026,2172459100,,,,332BP3500X,N,332BX2000X,N,332BC3200X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1225653686,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,1290 W NORTHWEST HWY,PALATINE,IL,600671897,2248018092,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811418015,2,PR ORTHOTICS & OT LLC,4711 GOLF RD,SKOKIE,IL,600761224,7738993885,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1588836134,2,ALPINE FOOT SPECIALIST PC,765 ELA ROAD,LAKE ZURICH,IL,600472339,8475409949,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1043362932,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC",1614 W CENTRAL RD,ARLINGTON HEIGHTS,IL,60005,8473644865,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881746758,2,"MD ORTHOTIC AND PROSTHETIC LABORATORY, INC",4801 W PETERSON AVE,CHICAGO,IL,60646,7735456047,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831263797,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,355 W CARPENTER ST STE B,SPRINGFIELD,IL,627024945,2177891450,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1346243946,2,THE PLAID DAISY INC,1835 N KNOXVILLE AVE,PEORIA,IL,616033027,3096860602,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689671398,2,WHOLLY ROMAN EMPIRE INC,6655 W ARCHER AVE,CHICAGO,IL,606382419,7735862222,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1912908757,2,ILLIANA ORTHOPEDICS INC,17222 HARLEM AVE,TINLEY PARK,IL,604773368,7085325600,,,,335E00000X,X,222Z00000X,X,224P00000X,X,,,,,,,,,,,,,,,,,,,,,,,,
1053367201,2,GEMA,233 E ERIE ST,CHICAGO,IL,606112926,3127874400,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790732329,2,GEMA,1250 N MILL ST,NAPERVILLE,IL,605636304,6306379540,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083661797,2,GEMA,2434 W PETERSON AVE,CHICAGO,IL,606594113,7738782445,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841247681,2,GEMA,125 E LAKE COOK RD,BUFFALO GROVE,IL,600894356,8474599006,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083647671,2,PLATTNER PEDORTHIC SERVICES,311 W ROMEO B GARRETT AVE,PEORIA,IL,616052504,3096821382,,,,332BC3200X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1720193972,2,"BERM'S ENTERPRISES, INC.",6324 W 95TH ST,OAK LAWN,IL,604532202,7082372724,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1114035003,2,"UNDERWEAR HOUSE, INC.",3613 W 95TH ST,EVERGREEN PARK,IL,608052119,7084252727,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174630669,2,"BERM'S ENTERPRISES, INC.",751 E BOUGHTON RD,BOLINGBROOK,IL,604402281,6307392434,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1376652305,2,HEARTLAND ORTHOPEDIC SERVICES INC,1967 DEKALB AVE,SYCAMORE,IL,601783107,8157549900,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1770687782,2,HIDEG PHARMACY INC,8601 WEST MAIN,BELLEVILLE,IL,62223,6183984400,,,,332B00000X,X,335E00000X,X,3336C0003X,X,3336L0003X,X,,,,,,,,,,,,,,,,,,,,,,
1356439533,2,DEAN PROSTHETIC ORTHOTIC SVC LTD,2530 CRAWFORD AVE STE 218,EVANSTON,IL,602014959,8474757080,,,,335E00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1013081140,2,PEARMAN PHARMACY INC,116 W COURT ST,PARIS,IL,619441735,2174658455,,,,332B00000X,X,332BC3200X,X,332BN1400X,X,332BP3500X,X,332BX2000X,X,3336C0003X,X,3336C0004X,X,3336L0003X,X,335E00000X,X,,,,,,,,,,,,
1841364981,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,75 MARKET ST,ELGIN,IL,601235093,8476956955,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1760556625,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,1S224 SUMMIT AVE STE 104,OAKBROOK TERRACE,IL,601813938,6306205333,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1659445518,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,17530 KEDZIE AVE,HAZEL CREST,IL,604292004,7089570240,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1568536423,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,10719 160TH ST,ORLAND PARK,IL,604675541,7083641570,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1194890962,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,325 S 8TH ST,QUINCY,IL,623014159,2172223680,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1164590378,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,2706 MCGRAW DR,BLOOMINGTON,IL,617046012,8037757719,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1811054752,2,FRANK DEUTSCH CORPORATION,1309 N GALENA AVE,DIXON,IL,610211060,8152843007,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245381458,2,"EMPICARE, INC.",1235 N MULFORD RD,ROCKFORD,IL,611073879,8152265600,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1730239740,2,WHEELER MEDICAL SYSTEMS,5407 BULL VALLEY RD STE B,MCHENRY,IL,600507410,8158140881,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427194109,2,"ORTHO-MED SERVICES, INC",109 FAIRFIELD WAY STE 106,BLOOMINGDALE,IL,601081522,6302959200,,,,332B00000X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1609922715,2,"ACME ORTHOTIC & PROSTHETIC LABS, INC.",1840 E 71ST ST,CHICAGO,IL,606492019,7733630400,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083736672,2,"AMERICAN LIMB AND ORTHOTIC CENTER, INC",5800 W HIGGINS AVE,CHICAGO,IL,606302023,7736854998,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538383260,2,WOODFIELD ORTHO SERVICES LLC,37W002 MOOSEHEART RD,BATAVIA,IL,605391022,8473823222,,,,222Z00000X,X,224P00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1497952048,2,SPECIALTY MEDICAL SERVICES,479 E BUSINESS CENTER DR,MOUNT PROSPECT,IL,600566037,8473908939,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215133780,2,PLATTNER PEDORTHIC SERVICES,1001 SHOOTING PARK RD,PERU,IL,613541870,8152201382,,,,332BC3200X,X,335E00000X,X,,,,,,,,,,,,,,,,,,,,,,,,,,
1467411868,2,RESPIRACARE MEDICAL EQUIPMENT INC,3109 E TATMAN CT,URBANA,IL,618026201,2173675930,,,,332BC3200X,N,332BP3500X,N,332BX2000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,
1730561150,2,BIONIC PROSTHETICS AND ORTHOTICS GROUP LLC,17224 HARLEM AVE,TINLEY PARK,IL,604773368,7089662850,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790380210,2,TNJ PRODUCTS INC. DBA SIONA HEALTH CARE,4912 N LINCOLN AVE STE 101,CHICAGO,IL,606251589,7739070680,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417573916,2,GLOBAL MEDICAL SOLUTIONZ EQUIPMENT & TRANSPORTATION,1334 CENTRAL PARK DR STE 3,O FALLON,IL,622691784,6186595572,,,,291U00000X,N,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,
1720368509,2,"CPO SERVICES, INC.",1200 W JEFFERSON ST STE D,SPRINGFIELD,IL,627023699,2177179221,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003150723,2,"GRAYMONT EQUIPMENT DISTRIBUTION, LLC",1621 W CARROLL AVE,CHICAGO,IL,606122501,3122919305,,,,335E00000X,N,332B00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1992397517,2,HARMONY BEAUTY CO,6741 NORTH AVE,OAK PARK,IL,603021022,6308081936,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851466635,2,HANGER PROSTHETICS & ORTHOTICS INC,2740 PHILO RD,URBANA,IL,618028070,2173679771,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1447485545,2,"SCHECK & SIRESS PROSTHETICS, INC",5202 OLD ORCHARD RD STE N100,SKOKIE,IL,600774407,8474757080,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1114324076,2,HANGER PROSTHETICS & ORTHOTICS INC,311 W ROMEO B GARRETT AVE,PEORIA,IL,616052504,3096821382,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1154387728,2,"SCHECK & SIRESS PROSTHETICS, INC",401 HARRISON ST,OAK PARK,IL,603041427,7083832257,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902970866,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,301 MAIN ST,MOUNT VERNON,IL,628643647,6182449456,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1891860664,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,649 RIDGEVIEW DR,MCHENRY,IL,600507012,8153443070,,,,332B00000X,N,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
1619354719,2,"SCHECK & SIRESS PROSTHETICS, INC",12380 PRINCETON DR,HUNTLEY,IL,601427655,8479615800,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730566837,2,"SCHECK & SIRESS PROSTHETICS, INC",2401 KANEVILLE RD STE 2,GENEVA,IL,601342577,6308450445,,,,335E00000X,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
