NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,City,State2,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Zip5,Address,taxonomy
1003955865,2,WILLAMETTE ORTHOTICS & PROSTHETICS LLC,2420 GREAR ST NE,SALEM,OR,97301,5033646006,97301,2420 GREAR ST NE,335E00000X
1083994867,2,CENTER FOR OCULAR PROSTHETICS LLC,2525 NW LOVEJOY ST,PORTLAND,OR,97210,5032298490,97210,2525 NW LOVEJOY ST,156FX1700X
1568534204,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,675 12TH ST SE,SALEM,OR,97301,5035819191,97301,675 12TH ST SE,335E00000X
1619445657,2,OREGON ORTHOTIC SERVICES,8880 SW NIMBUS AVE STE A,BEAVERTON,OR,97008,8779717272,97008,8880 SW NIMBUS AVE,335E00000X
1821037284,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",862 SE OAK ST STE 2B,HILLSBORO,OR,97123,5037261010,97123,862 SE OAK ST,335E00000X
1639650054,2,"PINNACLE ORTHOTICS, LLC",1310 COBURG RD STE 7,EUGENE,OR,97401,5416549447,97401,1310 COBURG RD,332BC3200X
1235595760,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",2120 EXCHANGE ST,ASTORIA,OR,97103,8885745934,97103,2120 EXCHANGE ST,335E00000X
1922299429,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",11782 SW BARNES RD,PORTLAND,OR,97225,5036412020,97225,11782 SW BARNES RD,335E00000X
1407212939,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",210 IVY AVE,TILLAMOOK,OR,97141,5033545500,97141,210 IVY AVE,335E00000X
1952767485,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",149 NE 102ND AVE,PORTLAND,OR,97220,5032083699,97220,149 NE 102ND AVE,335E00000X
1811269129,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",911 MAIN ST STE 120,OREGON CITY,OR,97045,5032123388,97045,911 MAIN ST,335E00000X
1366540569,2,"SPECTRUM ORTHOTICS AND PROSTHETICS, INC",2231 N ELDORADO AVE,KLAMATH FALLS,OR,97601,5418445348,97601,2231 N ELDORADO AVE,335E00000X
1801969142,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,675 12TH ST SE,SALEM,OR,97301,5035819191,97301,675 12TH ST SE,335E00000X
1275644189,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",445 HARLOW RD STE 110,SPRINGFIELD,OR,97477,5414851363,97477,445 HARLOW RD,335E00000X
1053485102,2,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",832 W HARVARD AVE,ROSEBURG,OR,97471,5416727482,97471,832 W HARVARD AVE,335E00000X
1568573467,2,HANGER PROSTHETICS & ORTHOTICS WEST INC,3220 N WILLIAMS AVE,PORTLAND,OR,97227,5032431974,97227,3220 N WILLIAMS AVE,335E00000X
1740399989,2,ARTISAN ORTHOTIC PROSTHETIC TECHNOLOGIES INC,1720 WILLOW CREEK CIR STE 525B,EUGENE,OR,97402,8773530545,97402,1720 WILLOW CREEK CIR,332B00000X
1790353589,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",5050 NE HOYT ST STE B50,PORTLAND,OR,97213,5034674773,97213,5050 NE HOYT ST,335E00000X
1679684484,2,"HANGER PROSTHETICS & ORTHOTICS, INC",1840 E BARNETT RD STE A,MEDFORD,OR,97504,5417798199,97504,1840 E BARNETT RD,335E00000X
1386602621,2,EAST SIDE ORTHOTICS & PROSTHETICS,17316 NE HALSEY ST,PORTLAND,OR,97230,5032576623,97230,17316 NE HALSEY ST,335E00000X
1093350266,2,"EAST SIDE ORTHOTICS & PROSTHETICS, INC.",91 MADISON ST,EUGENE,OR,97402,5039708388,97402,91 MADISON ST,335E00000X
1366026312,2,"ARTISAN ORTHOTIC PROSTHETIC TECHNOLOGIES, INC",1813 W HARVARD AVE STE 101,ROSEBURG,OR,97471,8773530545,97471,1813 W HARVARD AVE,335E00000X
1831218767,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",2850 SE POWELL VALLEY RD STE 104,GRESHAM,OR,97080,5036603180,97080,2850 SE POWELL VALLEY RD,335E00000X
1003287269,2,"EVERGREEN PROSTHETICS AND ORTHOTICS, LLC",501 N GRAHAM ST,PORTLAND,OR,97227,5032889929,97227,501 N GRAHAM ST,335E00000X
1003020066,2,"SPECTRUM PROSTHETICS AND ORTHOTICS, LLC",2504 NW MEDICAL PARK DR,ROSEBURG,OR,97471,5416731275,97471,2504 NW MEDICAL PARK DR,335E00000X
1265554984,2,"SPECTRUM PROSTHETICS AND ORTHOTICS, LLC",300 UNION AVE STE C,GRANTS PASS,OR,97527,5419559678,97527,300 UNION AVE,335E00000X
1942235445,2,SPECTRUM ORTHOTICS & PROSTHETICS INC,3541 E BARNETT RD,MEDFORD,OR,97504,5417342435,97504,3541 E BARNETT RD,335E00000X
1205986403,2,SPECTRUM PROSTHETICS LLC,1963 THOMPSON RD,COOS BAY,OR,97420,5412691773,97420,1963 THOMPSON RD,335E00000X
1508066747,2,"LLOYD-SILBER PROSTHETICS, INC",1590 RODNEY RD,YORK,PA,17408,7177648737,17408,1590 RODNEY RD,335E00000X
1194925347,2,"LLOYD-SILBER PROSTHETICS, INC.",4601 DEVONSHIRE RD,HARRISBURG,PA,17109,7177648737,17109,4601 DEVONSHIRE RD,335E00000X
1942400197,2,"LLOYD-SILBER PROSTHETICS, INC.",1259 N READING RD,STEVENS,PA,17578,7173363838,17578,1259 N READING RD,335E00000X
1174585079,2,"LLOYD-SILBER PROSTHETICS, INC.",315 W JAMES ST,LANCASTER,PA,17603,8006767846,17603,315 W JAMES ST,335E00000X
1942400163,2,"LLOYD-SILBER PROSTHETICS, INC.",940 CENTURY DR,MECHANICSBURG,PA,17055,7177648737,17055,940 CENTURY DR,335E00000X
1093915225,2,"LLOYD-SILBER PROSTHETICS, INC.",130 EISENHOWER DR,HANOVER,PA,17331,7177648737,17331,130 EISENHOWER DR,335E00000X
1538233689,2,EUGENE TEUFEL & SON ORTHOTICS AND PROSTHETICS INC,27 BROOKWOOD AVE,CARLISLE,PA,17013,7175644521,17013,27 BROOKWOOD AVE,335E00000X
1225150493,2,MTN CITY PROSTHTICS & ORTHOTICS,1053 N CHURCH ST,HAZLETON,PA,18202,5704557486,18202,1053 N CHURCH ST,335E00000X
1932194271,2,SUSQUEHANNA VALLEY PROSTHETICS & ORTHOTICS INC,3120 N OLD TRAIL,SHAMOKIN DAM,PA,17876,5707431414,17876,3120 N OLD TRAIL,335E00000X
1871778902,2,"KOGAN PROSTHETICS, INC.",1547 BITTERSWEET CIR,JAMISON,PA,18929,2676141538,18929,1547 BITTERSWEET CIR,335E00000X
1700975018,2,"SVETZ ORTHOTICS & PROSTHETICS, INC",352 E JEFFERSON ST,BUTLER,PA,16001,7242878152,16001,352 E JEFFERSON ST,335E00000X
1386813145,2,NATIONAL ARTIFICIAL LIMB CO. INC,5740 BAUM BLVD,PITTSBURGH,PA,15206,4123610544,15206,5740 BAUM BLVD,335E00000X
1750477444,2,"KEYSTONE PROSTHETICS AND ORTHOTICS, INC.",334 MAIN STREET,DICKSON CITY,PA,18519,5703074191,18519,334 MAIN STREET,335E00000X
1962650739,2,"SUSQUEHANNA VALLEY PROSTHETICS & ORTHOTICS, INC.",6850 LOWS RD,BLOOMSBURG,PA,17815,5703871711,17815,6850 LOWS RD,335E00000X
1477562833,2,"WESTERN PENNSYLVANIA ORTHOPEDICS AND SPORTS MEDICINE, INC.",2 CELESTE DR,JOHNSTOWN,PA,15905,8142556781,15905,2 CELESTE DR,207X00000X
1659557734,2,"SUSQUEHANNA VALLEY PROSTHETICS & ORTHOTICS, INC.",550 W COLLEGE AVE,PLEASANT GAP,PA,16823,8143591244,16823,550 W COLLEGE AVE,335E00000X
1174846927,2,ALPHA PROSTHETIC AND ORTHOTIC COMPANY,3941 WILLIAM PENN HWY,MURRYSVILLE,PA,15668,7243871356,15668,3941 WILLIAM PENN HWY,335E00000X
1831314822,2,LENNY'S PEDORTHICS & ORTHOPEDICS INC.,256 S 10TH ST,PHILADELPHIA,PA,19107,2159258099,19107,256 S 10TH ST,332B00000X
1891708830,2,"EASTWOOD ORTHOTICS, INC.",701 N HERMITAGE RD,HERMITAGE,PA,16148,7249815688,16148,701 N HERMITAGE RD,335E00000X
1194022277,2,"INDEPENDENCE PROSTHETICS-ORTHOTICS, INC.",213 E PLANK RD,ALTOONA,PA,16602,8149441600,16602,213 E PLANK RD,335E00000X
1598859282,2,UNION ORTHOTICS & PROSTHETICS CO,3424 LIBERTY AVENUE,PITTSBURGH,PA,15201,4126222020,15201,3424 LIBERTY AVENUE,335E00000X
1467593632,2,UNION ORTHOTICS & PROSTHETICS CO,832 OHIO RIVER BLVD,ROCHESTER,PA,15074,7247280881,15074,832 OHIO RIVER BLVD,335E00000X
1316991581,2,J G MCGINNESS PROSTHETICS & ORTHOTICS INC.,1445 DEKALB ST,NORRISTOWN,PA,19401,6102781866,19401,1445 DEKALB ST,335E00000X
1225179492,2,UNION ORTHOTICS & PROSTHETICS CO,3 GIBRALTER WAY,GREENSBURG,PA,15601,7248366656,15601,3 GIBRALTER WAY,335E00000X
1770872962,2,ROTHSCHILD'S ORTHOPEDIC APPLIANCES,1740 SOUTH ST,PHILADELPHIA,PA,19146,2158930510,19146,1740 SOUTH ST,335E00000X
1114068368,2,UNION ORTHOTICS & PROSTHETICS CO,5704 BROWNSVILLE RD,PITTSBURGH,PA,15236,4129431950,15236,5704 BROWNSVILLE RD,335E00000X
1831470541,2,UNION ORTHOTICS & PROSTHETICS CO,24 PARADISE SCHOOL ROAD,CLEARFIELD,PA,16830,8147657100,16830,24 PARADISE SCHOOL ROAD,335E00000X
1508005463,2,"INDEPENDENCE PROSTHETICS-ORTHOTICS, INC.",2711 EDGMONT AVE,BROOKHAVEN,PA,19015,6108764935,19015,2711 EDGMONT AVE,335E00000X
1659446417,2,HANGER PROSTHETICS & ORTHOTICS INC,801 CHERRY ST,PHILADELPHIA,PA,19107,2152386600,19107,801 CHERRY ST,335E00000X
1942207121,2,BAY CITY ORTHOCARE LLC,2313 PEACH ST,ERIE,PA,16502,8144524632,16502,2313 PEACH ST,332B00000X
1801950001,2,BAY CITY ORTHOCARE LLC,900 WATER ST,MEADVILLE,PA,16335,8143320024,16335,900 WATER ST,335E00000X
1265562011,2,"ENDURACARE ORTHOTIC & PROSTHETIC SERVICES, LLC",2001 WATERDAM PLAZA DR,MC MURRAY,PA,15317,7249418821,15317,2001 WATERDAM PLAZA DR,335E00000X
1578522389,2,ENDURACARE ORTHOTIC & PROSTHETIC SERVICES LLC,638 ROSTRAVER RD,BELLE VERNON,PA,15012,7249308544,15012,638 ROSTRAVER RD,335E00000X
1649508573,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",825 OLD LANCASTER RD,BRYN MAWR,PA,19010,8003219999,19010,825 OLD LANCASTER RD,335E00000X
1265725824,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES, II, P.C.",100 E LANCASTER AVE,WYNNEWOOD,PA,19096,6109222112,19096,100 E LANCASTER AVE,335E00000X
1598108490,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES, II, P.C.",2700 S EAGLE RD,NEWTOWN,PA,18940,2673393500,18940,2700 S EAGLE RD,335E00000X
1750635942,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES, II, PC",2801 E. HIGH ST.,POTTSTOWN,PA,19464,6103233747,19464,2801 E HIGH ST,335E00000X
1760683395,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",1118 WEST BALTIMORE PIKE,MEDIA,PA,19063,6104806040,19063,1118 WEST BALTIMORE PIKE,335E00000X
1679807432,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",3300 TILLMAN DR,BENSALEM,PA,19020,8003219999,19020,3300 TILLMAN DR,335E00000X
1427259050,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",2630 HOLME AVE,PHILADELPHIA,PA,19152,2159924960,19152,2630 HOLME AVE,335E00000X
1518211929,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",3855 W CHESTER PIKE,NEWTOWN SQUARE,PA,19073,6105279000,19073,3855 W CHESTER PIKE,335E00000X
1609120021,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES, II, PC",235 W LANCASTER AVE,DEVON,PA,19333,6106886767,19333,235 W LANCASTER AVE,335E00000X
1942402003,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",NOVACARE COMPLEX,PHILADELPHIA,PA,19145,2675462993,19145,NOVACARE COMPLEX,335E00000X
1386998797,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES, II, PC",400 MAIN ST,PHOENIXVILLE,PA,19460,6109351120,19460,400 MAIN ST,335E00000X
1750727939,2,KINETIC PROSTHETICS,720 E MARKET ST,WEST CHESTER,PA,19382,6107018266,19382,720 E MARKET ST,335E00000X
1356415400,2,EUGENE TEUFEL & SON ORTHOTICS & PROSTHETICS INC,989 E PARK DR,HARRISBURG,PA,17111,7175644521,17111,989 E PARK DR,335E00000X
1265506315,2,EUGENE TEUFEL & SON ORTHOTICS & PROSTHETICS INC,3514 TRINDLE RD,CAMP HILL,PA,17011,7177318181,17011,3514 TRINDLE RD,335E00000X
1992879043,2,EUGENE TEUFEL & SON ORTHOTICS AND PROSTHETICS INC,915 N HANOVER ST,ELIZABETHTOWN,PA,17022,7173671277,17022,915 N HANOVER ST,335E00000X
1649469420,2,"HANGER PROSTHETICS & ORTHOTICS, INC.",6998 CRIDER RD STE 1C,MARS,PA,16046,7247762644,16046,6998 CRIDER RD,335E00000X
1942375738,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,317 E MARKET ST,DANVILLE,PA,17821,5703279449,17821,317 E MARKET ST,335E00000X
1447324595,2,EUGENE TEUFEL & SON ORTHOTICS & PROSTHETICS INC,765 5TH AVE STE D,CHAMBERSBURG,PA,17201,7172647117,17201,765 5TH AVE,335E00000X
1063586956,2,HANGER PROSTHETICS & ORTHOTICS INC,1503 W CHESTER PIKE,HAVERTOWN,PA,19083,6109240300,19083,1503 W CHESTER PIKE,335E00000X
1831424993,2,HANGER PROSTHETICS & ORTHOTICS INC,3400 SPRUCE ST,PHILADELPHIA,PA,19104,2156223616,19104,3400 SPRUCE ST,335E00000X
1235203126,2,HANGER PROSTHETICS & ORTHOTICS INC,230 W WASHINGTON SQ,PHILADELPHIA,PA,19106,2158296955,19106,230 W WASHINGTON SQ,335E00000X
1417157132,2,"HANGER PROSTHETICS & ORTHOTICS, INC.",3110 GRANT AVE,PHILADELPHIA,PA,19114,2154644550,19114,3110 GRANT AVE,335E00000X
1245371418,2,UNION ORTHOTICS & PROSTHETICS CO,4280 OLD WILLIAM PENN HWY,MONROEVILLE,PA,15146,4123728900,15146,4280 OLD WILLIAM PENN HWY,335E00000X
1053715789,2,TITLEMAN ORTHOPEDICS,414 E DRINKER ST # R,DUNMORE,PA,18512,6107243561,18512,414 E DRINKER ST,335E00000X
1083008577,2,TITLEMAN ORTHOPEDICS LLC,341 A WEST MAIN ST,BIRDSBORO,PA,19508,4846875041,19508,341 A WEST MAIN ST,335E00000X
1508930496,2,HANGER PROSTHETICS & ORTHOTICS INC,8104 ROOSEVELT BLVD,PHILADELPHIA,PA,19152,2155431125,19152,8104 ROOSEVELT BLVD,335E00000X
1043603640,2,"HANGER PROSTHETICS & ORTHOTICS, INC",250 FAME AVE,HANOVER,PA,17331,7179615800,17331,250 FAME AVE,332B00000X
1154717890,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",2700 S EAGLE RD,NEWTOWN,PA,18940,2677532550,18940,2700 S EAGLE RD,335E00000X
1245626985,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",3855 W CHESTER PIKE,NEWTOWN SQUARE,PA,19073,8003219999,19073,3855 W CHESTER PIKE,335E00000X
1306231030,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",400 ENTERPRISE DR,LIMERICK,PA,19468,8003219999,19468,400 ENTERPRISE DR,335E00000X
1841379799,2,CENTRAL ORTHOTIC & PROSTHETIC CO INC,892 STOYSTOWN RD,SOMERSET,PA,15501,8144448481,15501,892 STOYSTOWN RD,335E00000X
1700260502,2,UNION ORTHOTICS & PROSTHETICS CO.,969 EISENHOWER BLVD,JOHNSTOWN,PA,15904,8145555555,15904,969 EISENHOWER BLVD,335E00000X
1326317504,2,BALANCE PROSTHETICS AND ORTHOTICS INC,3601 CHICHESTER AVE,UPPER CHICHESTER,PA,19061,4844891006,19061,3601 CHICHESTER AVE,335E00000X
1295814143,2,CENTRAL ORTHOTIC & PROSTHETIC CO INC,3271 ROUTE 119 HWY S,HOMER CITY,PA,15748,7244792440,15748,3271 ROUTE 119 HWY S,335E00000X
1992175459,2,"PEDIATRIC ORTHOTIC AND PROSTHETIC SERVICES - NORTHEAST, LLC",1645 W 8TH ST,ERIE,PA,16505,8148758700,16505,1645 W 8TH ST,335E00000X
1063887321,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",2400 MARYLAND RD,WILLOW GROVE,PA,19090,2158308700,19090,2400 MARYLAND RD,335E00000X
1235504598,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",1327 OLD YORK RD,ABINGTON,PA,19001,2158308700,19001,1327 OLD YORK RD,335E00000X
1962877225,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",1200 MANOR DR,CHALFONT,PA,18914,2158308700,18914,1200 MANOR DR,335E00000X
1316312671,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",599 W STATE ST,DOYLESTOWN,PA,18901,2158308700,18901,599 W STATE ST,335E00000X
1376514943,2,PENNSYLVANIA ORTHOPEDIC ASSOCIATES INC,727 WELSH RD,HUNTINGDON VALLEY,PA,19006,2159477550,19006,727 WELSH RD,207X00000X
1740481340,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",234 MALL BLVD,KING OF PRUSSIA,PA,19406,6107553080,19406,234 MALL BLVD,335E00000X
1093873317,2,"CENTRAL ORTHOTIC & PROSTHETIC CO., INC.",1019 LOGAN BLVD,ALTOONA,PA,16602,8149435041,16602,1019 LOGAN BLVD,335E00000X
1326094863,2,"CENTRAL ORTHOTIC & PROSTHETIC CO., INC",725 FRANKLIN ST,JOHNSTOWN,PA,15901,8145358221,15901,725 FRANKLIN ST,335E00000X
1699138065,2,"WESTERN PENNSYLVANIA ORTHOPEDICS AND SPORTS MEDICINE, INC.",236 JAMESWAY RD,EBENSBURG,PA,15931,8142556781,15931,236 JAMESWAY RD,332B00000X
1982058327,2,"WESTERN PENNSYLVANIA ORTHOPEDIC AND SPORTS MEDICINE, INC.",1450 SCALP AVE,JOHNSTOWN,PA,15904,8142556781,15904,1450 SCALP AVE,332B00000X
1184897274,2,UNION ORTHOTICS & PROSTHETICS CO,1835 OAKLAND AVE,INDIANA,PA,15701,7248018374,15701,1835 OAKLAND AVE,335E00000X
1285934869,2,"PA ARTIFICIAL LIMB & BRACE CO., INC..",111 N MAIN ST,GREENVILLE,PA,16125,7245886860,16125,111 N MAIN ST,335E00000X
1558710756,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",600 EVERGREEN DR,GLEN MILLS,PA,19342,8003219999,19342,600 EVERGREEN DR,335E00000X
1215323746,2,HANGER PROSTHETICS & ORTHOTICS INC,500 MARKET ST,WEST BRIDGEWATER,PA,15009,7247740637,15009,500 MARKET ST,335E00000X
1245233642,2,WILLIAMSPORT ORTHOPEDIC & PROSTHETIC COMPANY INC,613 E 3RD ST,WILLIAMSPORT,PA,17701,5703225277,17701,613 E 3RD ST,335E00000X
1407306566,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES,3000 BROWNSVILLE RD,PITTSBURGH,PA,15227,4128842733,15227,3000 BROWNSVILLE RD,207X00000X
1134482169,2,"INDEPENDENCE PROSTHETICS-ORTHOTICS, INC.",1500 S CHRISTOPHER COLUMBUS BLVD,PHILADELPHIA,PA,19147,2152719476,19147,1500 S CHRISTOPHER COLUMBUS BLVD,335E00000X
1164802815,2,"RIVERVIEW ORTHOTICS PROSTHETICS, INC.",435 RIVER AVE,WILLIAMSPORT,PA,17701,5707431414,17701,435 RIVER AVE,335E00000X
1518417682,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,5000 MCKNIGHT RD,PITTSBURGH,PA,15237,4126616484,15237,5000 MCKNIGHT RD,207X00000X
1477003549,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,2100 JANE ST,PITTSBURGH,PA,15203,4124315604,15203,2100 JANE ST,207X00000X
1538619606,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,1082 BOWER HILL RD,PITTSBURGH,PA,15243,4122627800,15243,1082 BOWER HILL RD,207X00000X
1578013637,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,1030 BROADVIEW BLVD,BRACKENRIDGE,PA,15014,7242248700,15014,1030 BROADVIEW BLVD,207X00000X
1700231669,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,144 EMERYVILLE DR,CRANBERRY TOWNSHIP,PA,16066,7247725250,16066,144 EMERYVILLE DR,207X00000X
1346696192,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,5820 CENTRE AVE,PITTSBURGH,PA,15206,4126616484,15206,5820 CENTRE AVE,207X00000X
1861847824,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,725 CHERRINGTON PKWY,MOON TOWNSHIP,PA,15108,4122627800,15108,725 CHERRINGTON PKWY,207X00000X
1851746358,2,GREATER PITTSBURGH ORTHOPAEDIC ASSOCIATES INC,1099 OHIO RIVER BLVD,SEWICKLEY,PA,15143,4122627800,15143,1099 OHIO RIVER BLVD,207X00000X
1629420120,2,"COMFORT ORTHOTICS, LLC",8 NESHAMINY INTERPLEX,TREVOSE,PA,19053,2157161998,19053,8 NESHAMINY INTERPLEX,335E00000X
1417912668,2,ROBERTS ORTHOTICS & PROSTHETICS,244 ELM DR,WAYNESBURG,PA,15370,7246274600,15370,244 ELM DR,335E00000X
1518494772,2,UNION ORTHOTICS & PROSTHETICS CO.,1910 W 26TH ST,ERIE,PA,16508,8144555383,16508,1910 W 26TH ST,335E00000X
1699202853,2,UNION ORTHOTICS & PROSTHETICS CO.,823 W SPRING ST,TITUSVILLE,PA,16354,8148279691,16354,823 W SPRING ST,335E00000X
1386174399,2,"RECONSTRUCTIVE ORTHOPAEDICS ASSOCIATES II, P.C.",510 TOWNSHIP LINE RD FL 1,BLUE BELL,PA,19422,8003219999,19422,510 TOWNSHIP LINE RD FL 1,335E00000X
1447226287,2,"CENTRAL PA PROSTHETICS/ORTHOTICS, INC",173 S MARKET ST,ELYSBURG,PA,17824,5706724580,17824,173 S MARKET ST,332B00000X
1114449527,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",650 CARNEGIE BOULEVARD,MALVERN,PA,19355,2673393500,19355,650 CARNEGIE BOULEVARD,335E00000X
1740355502,2,HANGER PROSTHETICS & ORTHOTICS INC,4000 HEMPFIELD PLAZA BLVD STE 904,GREENSBURG,PA,15601,7248364949,15601,4000 HEMPFIELD PLAZA BLVD,335E00000X
1003329707,2,"RECONSTRUCTIVE ORTHOPAEDICS ASSOCIATES II, P.C.",103 FLORAL VALE BLVD,YARDLEY,PA,19067,2677570560,19067,103 FLORAL VALE BLVD,335E00000X
1891869772,2,HANGER PROSTHETICS & ORTHOTICS INC,125 N FRANKLIN DR STE 2,WASHINGTON,PA,15301,7242283010,15301,125 N FRANKLIN DR,335E00000X
1205878535,2,"PROSTHETIC INNOVATIONS, LLC",1400 INDUSTRIAL HWY,EDDYSTONE,PA,19022,6104478777,19022,1400 INDUSTRIAL HWY,335E00000X
1972677862,2,HANGER PROSTHETICS & ORTHOTICS INC,1590 RODNEY RD,YORK,PA,17408,7177676667,17408,1590 RODNEY RD,335E00000X
1992211601,2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C.",650 CARNEGIE BOULEVARD,MALVERN,PA,19355,8003219999,19355,650 CARNEGIE BOULEVARD,335E00000X
1104990092,2,HANGER PROSTHETICS & ORTHOTICS INC,165 N HERMITAGE RD,HERMITAGE,PA,16148,7249815775,16148,165 N HERMITAGE RD,335E00000X
1447410402,2,"VALLEY PROSTHETICS & ORTHOTICS, INC",1255 S CEDAR CREST BLVD,ALLENTOWN,PA,18103,6107701515,18103,1255 S CEDAR CREST BLVD,335E00000X
1932472008,2,"VALLEY PROSTHETICS & ORTHOTICS, INC",595 BETHLEHEM PIKE,MONTGOMERYVILLE,PA,18936,2672634966,18936,595 BETHLEHEM PIKE,335E00000X
1215443742,2,"VALLEY PROSTHETICS & ORTHOTICS, INC",320 ABINGTON DR STE 4,WYOMISSING,PA,19610,6107701515,19610,320 ABINGTON DR,335E00000X
1083788962,2,HANGER PROSTHETICS & ORTHOTICS INC,2490 MOSSIDE BLVD STE 2,MONROEVILLE,PA,15146,4123726909,15146,2490 MOSSIDE BLVD,335E00000X
1649344789,2,HANGER PROSTHETICS & ORTHOTICS INC,3015 ISLAND AVE,PHILADELPHIA,PA,19153,2153651532,19153,3015 ISLAND AVE,335E00000X
1386133791,2,HANGER PROSTHETICS & ORTHOTICS EAST INC,1259 S CEDAR CREST BLVD STE 336,ALLENTOWN,PA,18103,7149612102,18103,1259 S CEDAR CREST BLVD,335E00000X
1457729584,2,ASPIRE PROSTHETICS & ORTHOTICS INC.,506 GREENBRIAR RD.,YORK,PA,17404,7174306100,17404,506 GREENBRIAR RD,335E00000X
1447738596,2,ASPIRE PROSTHETICS & ORTHOTICS INC.,180 LEADERS HEIGHTS RD UNIT 13,YORK,PA,17402,7174306100,17402,180 LEADERS HEIGHTS RD,335E00000X
1992700389,2,"PA ARTIFICIAL LIMB & BRACE CO., INC.",224 W 26TH ST,ERIE,PA,16508,8148685231,16508,224 W 26TH ST,335E00000X
1467724369,2,"BENCHMARK ORTHOTICS & PROSTHETICS, INC",351 W BEAU ST,WASHINGTON,PA,15301,7248254200,15301,351 W BEAU ST,335E00000X
1184699373,2,BENCHMARK ORTHOTICS & PROSTHETICS INC,1944 LINCOLN HWY E,LANCASTER,PA,17602,7172953073,17602,1944 LINCOLN HWY E,335E00000X
1598127490,2,"CENTER FOR ORTHOTIC & PROSTHETIC CARE OF SCRANTON, LLC",1500 MAIN ST,OLYPHANT,PA,18447,5703828208,18447,1500 MAIN ST,335E00000X
1093195745,2,RIVERVIEW ORTHOTICS PROSTHETICS INC,2 ATRIUM CT,SELINSGROVE,PA,17870,5707431414,17870,2 ATRIUM CT,335E00000X
1538534938,2,"OSS ORTHOPAEDIC HOSPITAL, LLC",3230 EASTERN BLVD,YORK,PA,17402,7177550722,17402,3230 EASTERN BLVD,335E00000X
1619433570,2,"OSS ORTHOPAEDIC HOSPITAL, LLC",548 CHESTNUT ST,COLUMBIA,PA,17512,7177550722,17512,548 CHESTNUT ST,332B00000X
1992122782,2,TITLEMAN ORTHOPEDICS LLC,1100 E HECTOR ST STE 390,CONSHOHOCKEN,PA,19428,8889902653,19428,1100 E HECTOR ST,332B00000X
